model,arm,item,domain,truth,failing,realized_words,n_values,fail_retained,policy_survival,decision,decision_correct,which,which_raw,which_correct,which_unmatched,whichab,whichab_raw,whichab_correct,whichab_abstain,whichab_none,incoherent,nn_decision
gpt,vd,ops_incident-016,ops_incident,DENIED,coolant loop flow rate,44,12,True,1.0,DENIED,True,coolant loop flow rate,coolant flow,True,False,coolant loop flow rate,coolant flow,True,False,False,False,DENIED
gpt,vd,ops_incident-017,ops_incident,DENIED,star tracker residual,43,12,True,1.0,DENIED,True,star tracker residual,star tracker residual,True,False,star tracker residual,star tracker residual,True,False,False,False,DENIED
gpt,vd,ops_incident-018,ops_incident,APPROVED,,43,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vd,ops_incident-019,ops_incident,APPROVED,,44,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vd,ops_incident-020,ops_incident,APPROVED,,48,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vd,ops_incident-021,ops_incident,APPROVED,,44,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vd,ops_incident-022,ops_incident,DENIED,thermal blanket coverage,44,12,True,1.0,DENIED,True,thermal blanket coverage,thermal blanket,True,False,thermal blanket coverage,thermal blanket,True,False,False,False,APPROVED
gpt,vd,ops_incident-023,ops_incident,APPROVED,,46,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vd,ops_incident-024,ops_incident,DENIED,telemetry downlink margin,43,12,True,1.0,DENIED,True,telemetry downlink margin,telemetry margin,True,False,telemetry downlink margin,telemetry downlink margin,True,False,False,False,APPROVED
gpt,vd,ops_incident-025,ops_incident,APPROVED,,42,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vd,ops_incident-026,ops_incident,DENIED,gyro drift rate,42,12,True,1.0,DENIED,True,gyro drift rate,gyro drift,True,False,gyro drift rate,gyro drift,True,False,False,False,DENIED
gpt,vd,ops_incident-027,ops_incident,DENIED,battery bus impedance,44,12,True,1.0,DENIED,True,battery bus impedance,battery bus impedance,True,False,battery bus impedance,battery bus impedance,True,False,False,False,
gpt,vd,ops_incident-028,ops_incident,DENIED,star tracker residual,53,12,True,1.0,DENIED,True,star tracker residual,star tracker residual,True,False,star tracker residual,star tracker residual,True,False,False,False,DENIED
gpt,vd,ops_incident-029,ops_incident,APPROVED,,43,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vd,clinical_enroll-000,clinical_enroll,DENIED,systolic blood pressure,40,12,True,1.0,DENIED,True,systolic blood pressure,systolic blood pressure,True,False,systolic blood pressure,systolic blood pressure,True,False,False,False,
gpt,vd,clinical_enroll-001,clinical_enroll,DENIED,triglycerides,34,12,True,1.0,DENIED,True,triglycerides,Triglycerides,True,False,triglycerides,Triglycerides,True,False,False,False,APPROVED
gpt,vd,clinical_enroll-002,clinical_enroll,DENIED,systolic blood pressure,33,12,True,1.0,DENIED,True,UNMATCHED,SBP,False,True,UNMATCHED,SBP,False,False,False,False,DENIED
gpt,vd,clinical_enroll-003,clinical_enroll,DENIED,creatinine clearance,33,12,True,1.0,DENIED,True,creatinine clearance,Creatinine clearance,True,False,creatinine clearance,Creatinine clearance,True,False,False,False,DENIED
gpt,vd,clinical_enroll-004,clinical_enroll,APPROVED,,34,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vd,clinical_enroll-005,clinical_enroll,DENIED,left ventricular ejection fraction,34,12,True,1.0,DENIED,True,UNMATCHED,LVEF,False,True,UNMATCHED,LVEF,False,False,False,False,DENIED
gpt,vd,clinical_enroll-006,clinical_enroll,APPROVED,,34,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vd,clinical_enroll-007,clinical_enroll,DENIED,systolic blood pressure,35,12,True,1.0,DENIED,True,systolic blood pressure,systolic blood pressure,True,False,systolic blood pressure,systolic blood pressure,True,False,False,False,APPROVED
gpt,vd,clinical_enroll-008,clinical_enroll,APPROVED,,35,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vd,clinical_enroll-009,clinical_enroll,APPROVED,,36,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vd,clinical_enroll-010,clinical_enroll,APPROVED,,34,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vd,clinical_enroll-011,clinical_enroll,DENIED,estimated glomerular filtration rate,35,12,True,1.0,DENIED,True,UNMATCHED,eGFR,False,True,UNMATCHED,eGFR,False,False,False,False,DENIED
gpt,vd,clinical_enroll-012,clinical_enroll,APPROVED,,35,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vd,clinical_enroll-013,clinical_enroll,DENIED,creatinine clearance,36,12,True,1.0,DENIED,True,creatinine clearance,Creatinine clearance,True,False,creatinine clearance,Creatinine clearance,True,False,False,False,DENIED
gpt,vd,clinical_enroll-014,clinical_enroll,APPROVED,,35,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vd,clinical_enroll-015,clinical_enroll,APPROVED,,35,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vd,clinical_enroll-016,clinical_enroll,APPROVED,,34,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,
gpt,vd,clinical_enroll-017,clinical_enroll,APPROVED,,39,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,
gpt,vd,clinical_enroll-018,clinical_enroll,APPROVED,,35,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vd,clinical_enroll-019,clinical_enroll,APPROVED,,24,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vd,clinical_enroll-020,clinical_enroll,DENIED,hemoglobin,35,12,True,1.0,DENIED,True,hemoglobin,hemoglobin,True,False,hemoglobin,hemoglobin,True,False,False,False,DENIED
gpt,vd,clinical_enroll-021,clinical_enroll,APPROVED,,34,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vd,clinical_enroll-022,clinical_enroll,DENIED,systolic blood pressure,34,12,True,1.0,DENIED,True,systolic blood pressure,systolic blood pressure,True,False,systolic blood pressure,systolic blood pressure,True,False,False,False,APPROVED
gpt,vd,clinical_enroll-023,clinical_enroll,APPROVED,,35,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vd,clinical_enroll-024,clinical_enroll,DENIED,triglycerides,36,12,True,1.0,DENIED,True,triglycerides,triglycerides,True,False,triglycerides,triglycerides,True,False,False,False,APPROVED
gpt,vd,clinical_enroll-025,clinical_enroll,DENIED,body mass index,37,12,True,1.0,DENIED,True,UNMATCHED,BMI,False,True,UNMATCHED,BMI,False,False,False,False,DENIED
gpt,vd,clinical_enroll-026,clinical_enroll,DENIED,fasting glucose,34,12,True,1.0,DENIED,True,fasting glucose,Glucose,True,False,fasting glucose,Glucose,True,False,False,False,DENIED
gpt,vd,clinical_enroll-027,clinical_enroll,APPROVED,,35,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vd,clinical_enroll-028,clinical_enroll,DENIED,creatinine clearance,34,12,True,1.0,DENIED,True,creatinine clearance,creatinine clearance,True,False,creatinine clearance,creatinine clearance,True,False,False,False,APPROVED
gpt,vd,clinical_enroll-029,clinical_enroll,DENIED,fasting glucose,35,12,True,1.0,DENIED,True,fasting glucose,glucose,True,False,fasting glucose,glucose,True,False,False,False,APPROVED
gpt,vd,ci_release-000,ci_release,APPROVED,,40,13,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vd,ci_release-001,ci_release,APPROVED,,31,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vd,ci_release-002,ci_release,DENIED,line coverage,31,12,True,0.6666666666666666,DENIED,True,line coverage,line coverage,True,False,line coverage,line coverage,True,False,False,False,APPROVED
gpt,vd,ci_release-003,ci_release,DENIED,open severity-one defects,40,14,True,1.0,DENIED,True,open severity-one defects,open sev-1 defects,True,False,open severity-one defects,open sev-1 defects,True,False,False,False,APPROVED
gpt,vd,ci_release-004,ci_release,DENIED,flaky test count,31,13,True,1.0,DENIED,True,flaky test count,flaky test count,True,False,flaky test count,flaky test count,True,False,False,False,APPROVED
gpt,vd,ci_release-005,ci_release,DENIED,rollback drill success,37,12,True,0.6666666666666666,DENIED,True,rollback drill success,rollback drill,True,False,rollback drill success,rollback drill,True,False,False,False,DENIED
gpt,vd,ci_release-006,ci_release,DENIED,dependency audit findings,40,14,True,1.0,DENIED,True,dependency audit findings,dependency audit findings,True,False,dependency audit findings,dependency audit findings,True,False,False,False,APPROVED
gpt,vd,ci_release-007,ci_release,APPROVED,,37,14,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vd,ci_release-008,ci_release,APPROVED,,29,13,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,
gpt,vd,ci_release-009,ci_release,DENIED,bundle size,32,13,True,1.0,DENIED,True,bundle size,bundle size,True,False,bundle size,bundle size,True,False,False,False,DENIED
gpt,vd,ci_release-010,ci_release,APPROVED,,38,14,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vd,ci_release-011,ci_release,APPROVED,,40,14,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vd,ci_release-012,ci_release,DENIED,cold start time,42,14,True,1.0,DENIED,True,cold start time,cold start time,True,False,cold start time,cold start time,True,False,False,False,DENIED
gpt,vd,ci_release-013,ci_release,APPROVED,,30,10,,0.6666666666666666,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vd,ci_release-014,ci_release,APPROVED,,34,13,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vd,ci_release-015,ci_release,APPROVED,,36,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vd,ci_release-016,ci_release,DENIED,error budget remaining,40,12,True,1.0,DENIED,True,error budget remaining,error budget,True,False,error budget remaining,error budget,True,False,False,False,APPROVED
gpt,vd,ci_release-017,ci_release,DENIED,cold start time,38,13,True,1.0,DENIED,True,cold start time,cold start time,True,False,cold start time,cold start time,True,False,False,False,DENIED
gpt,vd,ci_release-018,ci_release,APPROVED,,33,14,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,
gpt,vd,ci_release-019,ci_release,APPROVED,,40,14,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vd,ci_release-020,ci_release,DENIED,dependency audit findings,34,14,True,1.0,DENIED,True,dependency audit findings,dependency audit findings,True,False,dependency audit findings,dependency audit findings,True,False,False,False,DENIED
gpt,vd,ci_release-021,ci_release,APPROVED,,34,12,,0.6666666666666666,APPROVED,True,line coverage,line coverage,False,False,line coverage,line coverage,False,False,False,False,APPROVED
gpt,vd,ci_release-022,ci_release,APPROVED,,43,14,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vd,ci_release-023,ci_release,APPROVED,,37,13,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vd,ci_release-024,ci_release,DENIED,open severity-one defects,33,14,True,1.0,DENIED,True,UNMATCHED,sev1 defects,False,True,UNMATCHED,sev1 defects,False,False,False,False,APPROVED
gpt,vd,ci_release-025,ci_release,APPROVED,,32,14,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vd,ci_release-026,ci_release,DENIED,line coverage,41,14,True,1.0,DENIED,True,line coverage,line coverage,True,False,line coverage,line coverage,True,False,False,False,APPROVED
gpt,vd,ci_release-027,ci_release,DENIED,open severity-one defects,42,14,True,1.0,DENIED,True,open severity-one defects,open sev-1 defects,True,False,open severity-one defects,open sev-1 defects,True,False,False,False,APPROVED
gpt,vd,ci_release-028,ci_release,DENIED,flaky test count,40,14,True,1.0,DENIED,True,flaky test count,flaky test count,True,False,flaky test count,flaky test count,True,False,False,False,
gpt,vd,ci_release-029,ci_release,DENIED,peak heap usage,38,13,True,1.0,DENIED,True,peak heap usage,peak heap,True,False,peak heap usage,peak heap,True,False,False,False,APPROVED
gpt,vda,ops_incident-000,ops_incident,DENIED,umbilical release delay,13,3,True,1.0,DENIED,True,umbilical release delay,umbilical release delay,True,False,umbilical release delay,umbilical release delay,True,False,False,False,DENIED
gpt,vda,ops_incident-001,ops_incident,DENIED,seal torque retention,14,3,True,1.0,DENIED,True,seal torque retention,seal torque retention,True,False,seal torque retention,seal torque retention,True,False,False,False,DENIED
gpt,vda,ops_incident-002,ops_incident,DENIED,seal torque retention,12,3,True,1.0,DENIED,True,seal torque retention,seal torque retention,True,False,seal torque retention,seal torque,True,False,False,False,DENIED
gpt,vda,ops_incident-003,ops_incident,APPROVED,,16,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vda,ops_incident-004,ops_incident,APPROVED,,14,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vda,ops_incident-005,ops_incident,DENIED,reserve charge margin,12,3,True,1.0,DENIED,True,reserve charge margin,Reserve charge margin,True,False,reserve charge margin,reserve charge margin,True,False,False,False,DENIED
gpt,vda,ops_incident-006,ops_incident,APPROVED,,15,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vda,ops_incident-007,ops_incident,APPROVED,,12,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,
gpt,vda,ops_incident-008,ops_incident,DENIED,coolant loop flow rate,12,3,True,1.0,DENIED,True,coolant loop flow rate,coolant flow,True,False,coolant loop flow rate,coolant flow,True,False,False,False,DENIED
gpt,vda,ops_incident-009,ops_incident,DENIED,battery bus impedance,13,3,True,1.0,DENIED,True,battery bus impedance,battery bus impedance,True,False,battery bus impedance,battery bus impedance,True,False,False,False,DENIED
gpt,vda,ops_incident-010,ops_incident,APPROVED,,13,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vda,ops_incident-011,ops_incident,APPROVED,,14,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vda,ops_incident-012,ops_incident,APPROVED,,14,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,
gpt,vda,ops_incident-013,ops_incident,APPROVED,,14,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,
gpt,vda,ops_incident-014,ops_incident,DENIED,particulate count,12,3,True,1.0,DENIED,True,particulate count,particulate count,True,False,particulate count,particulate count,True,False,False,False,
gpt,vda,ops_incident-015,ops_incident,DENIED,seal torque retention,13,3,True,1.0,DENIED,True,seal torque retention,seal torque retention,True,False,seal torque retention,seal torque,True,False,False,False,
gpt,vda,ops_incident-016,ops_incident,DENIED,coolant loop flow rate,12,3,True,1.0,DENIED,True,coolant loop flow rate,coolant loop flow rate,True,False,coolant loop flow rate,coolant loop flow rate,True,False,False,False,DENIED
gpt,vda,ops_incident-017,ops_incident,DENIED,star tracker residual,13,3,True,1.0,DENIED,True,star tracker residual,star tracker residual,True,False,star tracker residual,star tracker residual,True,False,False,False,DENIED
gpt,vda,ops_incident-018,ops_incident,APPROVED,,13,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vda,ops_incident-019,ops_incident,APPROVED,,11,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vda,ops_incident-020,ops_incident,APPROVED,,13,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vda,ops_incident-021,ops_incident,APPROVED,,12,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vda,ops_incident-022,ops_incident,DENIED,thermal blanket coverage,12,3,True,1.0,DENIED,True,thermal blanket coverage,Thermal blanket,True,False,thermal blanket coverage,thermal blanket,True,False,False,False,APPROVED
gpt,vda,ops_incident-023,ops_incident,APPROVED,,15,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vda,ops_incident-024,ops_incident,DENIED,telemetry downlink margin,12,3,True,1.0,DENIED,True,telemetry downlink margin,telemetry downlink margin,True,False,telemetry downlink margin,telemetry margin,True,False,False,False,APPROVED
gpt,vda,ops_incident-025,ops_incident,APPROVED,,15,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vda,ops_incident-026,ops_incident,DENIED,gyro drift rate,13,3,True,1.0,DENIED,True,gyro drift rate,gyro drift rate,True,False,gyro drift rate,gyro drift rate,True,False,False,False,DENIED
gpt,vda,ops_incident-027,ops_incident,DENIED,battery bus impedance,12,3,True,1.0,DENIED,True,battery bus impedance,battery bus impedance,True,False,battery bus impedance,battery bus impedance,True,False,False,False,
gpt,vda,ops_incident-028,ops_incident,DENIED,star tracker residual,14,3,True,1.0,DENIED,True,star tracker residual,star tracker residual,True,False,star tracker residual,star tracker residual,True,False,False,False,DENIED
gpt,vda,ops_incident-029,ops_incident,APPROVED,,13,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vda,clinical_enroll-000,clinical_enroll,DENIED,systolic blood pressure,12,3,True,1.0,DENIED,True,systolic blood pressure,systolic blood pressure,True,False,systolic blood pressure,systolic blood pressure,True,False,False,False,
gpt,vda,clinical_enroll-001,clinical_enroll,DENIED,triglycerides,12,3,True,1.0,DENIED,True,triglycerides,triglycerides,True,False,triglycerides,triglycerides,True,False,False,False,APPROVED
gpt,vda,clinical_enroll-002,clinical_enroll,DENIED,systolic blood pressure,11,3,True,1.0,DENIED,True,systolic blood pressure,Systolic blood pressure,True,False,UNMATCHED,Systolic BP,False,False,False,False,DENIED
gpt,vda,clinical_enroll-003,clinical_enroll,DENIED,creatinine clearance,11,3,True,1.0,DENIED,True,creatinine clearance,creatinine clearance,True,False,creatinine clearance,creatinine clearance,True,False,False,False,DENIED
gpt,vda,clinical_enroll-004,clinical_enroll,APPROVED,,10,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vda,clinical_enroll-005,clinical_enroll,DENIED,left ventricular ejection fraction,9,3,True,1.0,DENIED,True,UNMATCHED,LVEF,False,True,UNMATCHED,LVEF,False,False,False,False,DENIED
gpt,vda,clinical_enroll-006,clinical_enroll,APPROVED,,12,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vda,clinical_enroll-007,clinical_enroll,DENIED,systolic blood pressure,12,4,True,1.0,DENIED,True,systolic blood pressure,systolic blood pressure,True,False,systolic blood pressure,systolic blood pressure,True,False,False,False,APPROVED
gpt,vda,clinical_enroll-008,clinical_enroll,APPROVED,,11,4,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vda,clinical_enroll-009,clinical_enroll,APPROVED,,11,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vda,clinical_enroll-010,clinical_enroll,APPROVED,,12,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vda,clinical_enroll-011,clinical_enroll,DENIED,estimated glomerular filtration rate,10,3,True,1.0,DENIED,True,UNMATCHED,eGFR,False,True,UNMATCHED,eGFR,False,False,False,False,DENIED
gpt,vda,clinical_enroll-012,clinical_enroll,APPROVED,,12,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vda,clinical_enroll-013,clinical_enroll,DENIED,creatinine clearance,11,3,True,1.0,DENIED,True,creatinine clearance,creatinine clearance,True,False,creatinine clearance,creatinine clearance,True,False,False,False,DENIED
gpt,vda,clinical_enroll-014,clinical_enroll,APPROVED,,12,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vda,clinical_enroll-015,clinical_enroll,APPROVED,,12,4,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vda,clinical_enroll-016,clinical_enroll,APPROVED,,11,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,
gpt,vda,clinical_enroll-017,clinical_enroll,APPROVED,,9,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,
gpt,vda,clinical_enroll-018,clinical_enroll,APPROVED,,9,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vda,clinical_enroll-019,clinical_enroll,APPROVED,,11,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vda,clinical_enroll-020,clinical_enroll,DENIED,hemoglobin,10,3,True,1.0,DENIED,True,hemoglobin,hemoglobin,True,False,hemoglobin,hemoglobin,True,False,False,False,DENIED
gpt,vda,clinical_enroll-021,clinical_enroll,APPROVED,,11,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vda,clinical_enroll-022,clinical_enroll,DENIED,systolic blood pressure,10,3,True,1.0,DENIED,True,systolic blood pressure,systolic blood pressure,True,False,systolic blood pressure,systolic blood pressure,True,False,False,False,APPROVED
gpt,vda,clinical_enroll-023,clinical_enroll,APPROVED,,12,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vda,clinical_enroll-024,clinical_enroll,DENIED,triglycerides,11,3,True,1.0,DENIED,True,triglycerides,triglycerides,True,False,triglycerides,triglycerides,True,False,False,False,APPROVED
gpt,vda,clinical_enroll-025,clinical_enroll,DENIED,body mass index,10,3,True,1.0,DENIED,True,UNMATCHED,BMI,False,True,UNMATCHED,BMI,False,False,False,False,DENIED
gpt,vda,clinical_enroll-026,clinical_enroll,DENIED,fasting glucose,12,3,True,1.0,DENIED,True,fasting glucose,fasting glucose,True,False,fasting glucose,fasting glucose,True,False,False,False,DENIED
gpt,vda,clinical_enroll-027,clinical_enroll,APPROVED,,12,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vda,clinical_enroll-028,clinical_enroll,DENIED,creatinine clearance,11,3,True,1.0,DENIED,True,creatinine clearance,creatinine clearance,True,False,creatinine clearance,creatinine clearance,True,False,False,False,APPROVED
gpt,vda,clinical_enroll-029,clinical_enroll,DENIED,fasting glucose,11,3,True,1.0,DENIED,True,fasting glucose,fasting glucose,True,False,fasting glucose,fasting glucose,True,False,False,False,APPROVED
gpt,vda,ci_release-000,ci_release,APPROVED,,14,4,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vda,ci_release-001,ci_release,APPROVED,,14,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vda,ci_release-002,ci_release,DENIED,line coverage,10,3,True,1.0,DENIED,True,line coverage,line coverage,True,False,line coverage,line coverage,True,False,False,False,APPROVED
gpt,vda,ci_release-003,ci_release,DENIED,open severity-one defects,11,3,True,1.0,DENIED,True,open severity-one defects,open severity-one defects,True,False,open severity-one defects,open severity-one defects,True,False,False,False,APPROVED
gpt,vda,ci_release-004,ci_release,DENIED,flaky test count,12,3,True,1.0,DENIED,True,flaky test count,flaky test count,True,False,flaky test count,flaky test count,True,False,False,False,APPROVED
gpt,vda,ci_release-005,ci_release,DENIED,rollback drill success,14,3,True,1.0,DENIED,True,rollback drill success,rollback drill success,True,False,rollback drill success,rollback drill success,True,False,False,False,DENIED
gpt,vda,ci_release-006,ci_release,DENIED,dependency audit findings,13,3,True,1.0,DENIED,True,dependency audit findings,dependency audit findings,True,False,dependency audit findings,dependency audit findings,True,False,False,False,APPROVED
gpt,vda,ci_release-007,ci_release,APPROVED,,12,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vda,ci_release-008,ci_release,APPROVED,,14,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,
gpt,vda,ci_release-009,ci_release,DENIED,bundle size,14,3,True,1.0,DENIED,True,bundle size,bundle size,True,False,bundle size,bundle size,True,False,False,False,DENIED
gpt,vda,ci_release-010,ci_release,APPROVED,,12,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vda,ci_release-011,ci_release,APPROVED,,14,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vda,ci_release-012,ci_release,DENIED,cold start time,16,3,True,1.0,DENIED,True,cold start time,cold start time,True,False,cold start time,cold start time,True,False,False,False,DENIED
gpt,vda,ci_release-013,ci_release,APPROVED,,11,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vda,ci_release-014,ci_release,APPROVED,,15,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vda,ci_release-015,ci_release,APPROVED,,13,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vda,ci_release-016,ci_release,DENIED,error budget remaining,14,3,True,1.0,DENIED,True,error budget remaining,error budget remaining,True,False,error budget remaining,error budget remaining,True,False,False,False,APPROVED
gpt,vda,ci_release-017,ci_release,DENIED,cold start time,15,3,True,1.0,DENIED,True,cold start time,cold start time,True,False,cold start time,cold start time,True,False,False,False,DENIED
gpt,vda,ci_release-018,ci_release,APPROVED,,11,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,
gpt,vda,ci_release-019,ci_release,APPROVED,,13,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vda,ci_release-020,ci_release,DENIED,dependency audit findings,11,4,True,1.0,DENIED,True,dependency audit findings,dependency audit findings,True,False,dependency audit findings,dependency audit findings,True,False,False,False,DENIED
gpt,vda,ci_release-021,ci_release,APPROVED,,14,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,vda,ci_release-022,ci_release,APPROVED,,13,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,vda,ci_release-023,ci_release,APPROVED,,11,3,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
